2023-12-28 15:57:21,9005,[]
2023-12-28 15:57:21,7005,[]
2023-12-28 15:57:21,6005,[]
2023-12-28 15:57:21,8005,[]
2023-12-28 15:57:21,5005,[]
2023-12-28 15:57:21,10005,[]
2023-12-28 15:57:21,5,"[{""id"":5,""description"":""CHIPS  "",""shortDescription"":""CHIPS"",""presentation"":""1kg"",""brand"":""MONARCA"",""baseUnit"":{""id"":5,""parentId"":null,""description"":""Kilogramos"",""shortName"":""kg"",""increment"":1.0,""convertion"":1.0,""minByProd"":1.0},""featuredImage"":{""id"":27823,""path"":""https://d2n39a10pcqohq.cloudfront.net/unsafe/prod/5_F.png"",""resizePath"":""https://d2n39a10pcqohq.cloudfront.net/unsafe/${params}/prod/5_F.png"",""basePath"":""prod/5_F.png""},""imageShelf"":{""id"":32646,""path"":""https://d2n39a10pcqohq.cloudfront.net/unsafe/prod/chips_3.png"",""resizePath"":""https://d2n39a10pcqohq.cloudfront.net/unsafe/${params}/prod/chips_3.png"",""basePath"":""prod/chips_3.png""},""category"":{""id"":5129,""description"":""PANES"",""parentId"":1015,""featured"":false,""image"":null,""flagEnabled"":true,""area"":18400},""isFractionable"":1,""fractions"":[{""id"":5,""parentId"":null,""description"":""Kilogramos"",""shortName"":""kg"",""increment"":1.0,""convertion"":1.0,""minByProd"":1.0},{""id"":1,""parentId"":5,""description"":""Gramos"",""shortName"":""grs"",""increment"":100.0,""convertion"":1000.0,""minByProd"":100.0}],""minimumByUnit"":1.0,""size"":80,""status"":""Publicado"",""barcode"":""5"",""price"":3900.00,""strPrice"":""3900.00"",""priceByUnity"":3900.00,""referenceUnit"":""1 kg"",""promotions"":[],""origin"":null,""html"":null,""gallery"":[]}]"
2023-12-28 15:57:21,1005,[]
2023-12-28 15:57:21,4006,[]
2023-12-28 15:57:21,2006,[]
2023-12-28 15:57:21,3006,[]
2023-12-28 15:57:21,10006,[]
